1	600622	光大嘉宝	6.90	0.09	1.32	56427	38850775	2.20	6.95	6.80	6.83	6.81	0.00	0.77	0.49	12.15	1.27	7959868786	7959868814	-22.12%	21.69%	0.00	1992-12-03	2019-05-29 15:00:00	56427	
1	601069	西部黄金	13.97	0.18	1.31	123978	170776850	2.68	13.97	13.60	13.68	13.79	0.14	1.49	1.95	-	5.35	8884920170	8884920170	-5.61%	-0.29%	0.07	2015-01-22	2019-05-29 15:00:00	123978	
1	600452	涪陵电力	23.28	0.30	1.31	6663	15534317	2.48	23.60	23.03	23.10	22.98	0.00	0.85	0.30	13.50	3.34	5214720154	5214720154	11.28%	48.47%	0.00	2004-03-03	2019-05-29 15:00:00	6663	
1	603585	苏利股份	24.95	0.32	1.30	8112	20176804	2.52	25.03	24.41	24.55	24.63	0.12	0.71	1.50	14.05	2.44	4491000137	1347300041	7.17%	20.82%	0.08	2016-12-14	2019-05-29 15:00:00	8112	
1	603993	洛阳钼业	4.00	0.05	1.27	911395	362702544	3.04	4.03	3.91	3.93	3.95	0.25	1.48	0.52	67.11	2.12	86396962332	70663090176	-16.49%	7.82%	-	2012-10-09	2019-05-29 15:00:00	911395	
1	603113	金能科技	11.66	0.14	1.22	76729	89159745	2.78	11.75	11.43	11.47	11.52	0.09	0.79	2.31	13.54	1.57	7881453942	3869548741	-11.2%	6.97%	0.00	2017-05-11	2019-05-29 15:00:00	76729	
1	603486	科沃斯	43.55	0.51	1.18	7258	31310383	2.42	43.71	42.67	42.99	43.04	0.11	0.96	0.57	62.10	6.73	17424354695	5588358548	-23.18%	-6.77%	-0.11	2018-05-28	2019-05-29 15:00:00	7258	
1	603997	继峰股份	7.77	0.09	1.17	42170	32970925	4.17	8.00	7.68	7.79	7.68	0.00	1.25	0.67	20.93	2.87	4968240552	4909636477	-7.83%	0.13%	0.26	2015-03-02	2019-05-29 15:00:00	42170	
1	600711	盛屯矿业	5.22	0.06	1.16	259368	135486056	2.52	5.26	5.13	5.15	5.16	0.00	1.32	1.73	133.66	1.22	11156825095	7814612713	-13.14%	15.49%	0.00	1996-05-31	2019-05-29 15:00:00	259368	
1	600391	航发科技	14.77	0.17	1.16	52908	78173542	2.81	14.94	14.53	14.59	14.60	0.14	1.03	1.60	-	3.45	4876010902	4876010798	2.57%	33.3%	0.00	2001-12-12	2019-05-29 15:00:00	52908	
1	601099	太平洋	3.53	0.04	1.15	1134885	398952096	2.58	3.56	3.47	3.50	3.49	0.28	1.06	1.66	16.96	2.35	24061596591	24061596753	-15.95%	41.2%	0.28	2007-12-28	2019-05-29 15:00:00	1134885	
1	603080	新疆火炬	18.51	0.21	1.15	14194	26337976	3.44	18.86	18.23	18.24	18.30	0.00	0.91	1.63	22.25	2.41	2619165032	1614719870	-12.15%	-6.98%	0.11	2018-01-03	2019-05-29 15:00:00	14194	
1	600674	川投能源	8.89	0.10	1.14	95481	84879166	1.59	8.94	8.80	8.84	8.79	0.00	1.47	0.22	13.22	1.53	39135030379	39135029810	-4.1%	4.96%	0.23	1993-09-24	2019-05-29 15:00:00	95481	
1	600489	中金黄金	8.04	0.09	1.13	248394	197427016	2.39	8.04	7.85	7.90	7.95	0.25	1.48	0.72	213.11	2.02	27747142868	27747142828	-7.16%	-6.29%	0.12	2003-08-14	2019-05-29 15:00:00	248394	
1	601992	金隅集团	3.64	0.04	1.11	371447	135387250	3.06	3.68	3.57	3.58	3.60	0.00	1.54	0.45	23.03	0.90	38867088048	30336337217	-11.44%	8.33%	0.28	2011-03-01	2019-05-29 15:00:00	371447	
1	603612	索通发展	11.88	0.13	1.11	38176	45306832	3.57	12.07	11.65	11.72	11.75	0.25	1.28	2.13	127.97	1.64	4042040072	2124882125	-23.7%	2.15%	0.25	2017-07-18	2019-05-29 15:00:00	38176	
1	600435	北方导航	9.34	0.10	1.08	155982	145304012	2.60	9.42	9.18	9.21	9.24	0.76	0.68	1.05	-	6.56	13910249027	13910249027	0.43%	21.93%	0.54	2003-07-04	2019-05-29 15:00:00	155982	
1	603733	仙鹤股份	15.11	0.16	1.07	26751	40604262	3.41	15.37	14.86	14.86	14.95	-0.13	1.17	4.31	64.80	2.82	9247319790	936819979	-12.71%	0.87%	-0.20	2018-04-20	2019-05-29 15:00:00	26751	
1	603866	桃李面包	38.70	0.41	1.07	7158	27522453	2.66	38.93	37.91	38.28	38.29	-0.03	1.04	0.11	52.62	8.30	25498517183	25498517183	-26.29%	-12.3%	-0.33	2015-12-22	2019-05-29 15:00:00	7158	
1	600977	中国电影	15.23	0.16	1.06	84744	129197583	2.85	15.35	14.92	15.00	15.07	0.00	0.83	1.50	20.01	2.42	28434409145	8604949741	-4.09%	9.73%	0.00	2016-08-09	2019-05-29 15:00:00	84744	
1	603156	养元饮品	33.15	0.34	1.04	13617	45020900	2.41	33.50	32.71	32.96	32.81	0.15	0.76	0.21	10.28	3.31	34959262309	21197613599	-27.75%	-20.56%	0.15	2018-02-12	2019-05-29 15:00:00	13617	
1	600236	桂冠电力	5.94	0.06	1.02	53596	31767469	1.53	5.95	5.86	5.88	5.88	0.17	1.16	0.09	15.22	2.46	36016403535	36016402846	1.19%	8.59%	0.17	2000-03-23	2019-05-29 15:00:00	53596	
1	603337	杰克股份	31.55	0.32	1.02	8024	25252738	2.82	31.76	30.88	31.10	31.23	0.16	0.47	0.99	20.60	3.72	9703252745	2557430318	-22.12%	-8.28%	-0.03	2017-01-19	2019-05-29 15:00:00	8024	
